text,label
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to process item  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) EXCEPTN QUEUE IN DELEGORD ReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to validate item  Product group .  Error Code Missing Data servItemID is required  for DISCONNECT orderitem.Error Code Unable to validate item  Product group . What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) dd constraint  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ERROR AN ERROR OCCURED DURING THE CUSTOM PREVALIDATION PROCEDURE- ORA -PLEASE COPY EXISTING PHYSICAL SERVICES RELATED PRODUCT  What is your MSS Login ID  Customer Acct Number  PSR    ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ORA- ERROR WHILE WORKING VCONDES. ERROR ORA-  NO DATA FOUND ORA- NO DATA FOUND  TN= What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) PSR locked by another user, Telephone , Error Message This order is already open by ) at //  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) CAN NOT CHANGE PINS. SHOWING ANOTHER PSR STILL OPEN. BUT NOTHING IN  What is your MSS Login ID  Customer Acct Number  ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task . Getting below error message. Task in EXCEPTION Work Queue,  Telephone, Error MessageReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message The customer  has account status DISCONNECTED or PENDING DISCONNECT or SUSPENDED. Orders cannot be entered for this customer.  Error Code The customer  has account status DISCONNECTED or PENDING DISCONNECT or SUSPENDED. Orders cannot be entered for this customer. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) -- PSR NSP task in FACPROV work queue.  Error working NextGen MSS DD Task, Could not complete DD task, error,ORA- Not able to find customer location What is your MSS Login ID  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) WILL NOT COMPLETE IN NEXTGEN/  ORA  ERROR WHILE WORKING VCONDES   ERROR ORA   NO VALID PIN ASSIGNMENT FOR BONDED CUSTOMERS PHONE    CHG PINS TO / AND  PLEASE INCLUDE THESE NOTES IN EMAIL  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) THIS CURCIT HAS MULIPLE PIN IN DIFFERENT WIRE CENTER What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGOCT task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnText exchange_carrier_circuit_id, of --- already exists.  Please change ecckt What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DD task What is your MSS Login ID  PSR  -LHDI ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGOCT task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd - - ReturnText exchange_carrier_circuit_id, of --- already exists.  Please change ecckt What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) UNABLE TO VALIDATE PSR Same TN or Customer has an Open Order in NextGen MSS.  Please complete the Open Order in NextGen MSS and try to Validate in hWIN MSS. Unable to find customer acct or record in NextGen MSS What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ERROR OCCURRED DURING PRE VALIDATION PROCEDURE-SAME TN OR CUSTOMER HAS AN OPEN ORDER IN NEXTGEN MSS PLEASE COMPLETE THE OPEN ORDER IN NEXTGEN MSS AND TRY TO VALIDATE IN HWIN MSS TN  PSR  ACCT  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ISR GROOM CIRCUIT REMOVAL What is your MSS Login ID  ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to validate item  Product group .  Error Code Miscellaneous Error SP_PSRAPI_UPDATE_VALUES Invalid value. Entered value does not have character length of  through .Error Code Unable to validate item  Product group . What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.)  - order stuck in NSP queue   What is your MSS Login ID  Customer Acct Number  ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) there are  circuit() on this order that have not had  dlr issued under this order received when trying to complete remasgn What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd  - ReturnText Delegated PSR Order has not passed NGMSS order validation. Correct the order validation error in NGMSS side and manually assign the provision plan. Exception thrown during Order API execution.  Message Exception Thrown Execute Finish Order .  Message nullError Code Error This service item has required labels with no values.  Please add values.Error Code Error This service item has required labels with no values.  Please add values.Error Code Error This service item has required labels with no values.  Please add values.Error Code Error This service item has required labels with no values.  Please add values.Error Code Error This service item has required labels with no values.  Please add values.Error Code Error This service item has required labels with no values.  Please add values. What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) TN=/UNABLE TO VALIDATE PSR/ERROR=AN ERROR OCCURRED DURING THE CUSTOM PREVALIDATION PROCEDURE,ORA , THE MSS AWGF IS NOT FOUND ON THE ACCOUNT/ What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) TN=/UNABLE TO COMPLETE MODASGN/ERROR=ORA  ERROR WHILE WORKING VCONDES, ERROR ORA , NO VALID PIN ASSIGNMENT FOR BONDED CUSTOMERS What is your MSS Login ID  Customer Acct Number  PSR   ",Training
